gene_celltype,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,cell_type,gene,abs_lfc,expression_0.99
Gm17416_Aire-stage,0.9825,0.01749999999999996,4.033825915638177,2.3185608e-05,9.2266805e-07,0.0,0.25,4.3761024,4.4985156,2.329543,-4.7263985,11.410748,0.5650272771054285,0.0,0.05721756964588319,0.0,0.38088257142675364,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gm17416,4.3761024,0.879408852457999
Gm2a_Aire-stage,0.9552,0.044800000000000006,3.0670141251363123,3.898333e-05,7.339801e-06,0.0,0.25,2.2737963,2.306306,1.6896977,-4.6055794,9.628298,0.35170494377380723,0.035629331189238694,0.11536313127786707,0.027174960548116155,0.23078257636382726,0.02649401370850637,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gm2a,2.2737963,1.4487304079532606
Gpam_Aire-stage,0.9603,0.03969999999999996,3.2192954916050986,2.1799482e-05,3.4886243e-06,0.0,0.25,2.436137,2.5029256,1.6012044,-3.8381748,7.5233536,0.13333576730483526,0.01959349984932985,0.07277185807286199,0.01841259679151852,0.0921293298345274,0.01552090943919717,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gpam,2.436137,0.6824608635902402
Gpc3_Aire-stage,0.9456,0.054400000000000004,2.8718972254202293,2.4128723e-05,5.9857625e-06,0.0,0.25,1.954068,1.9592094,1.5168858,-4.0472717,7.394473,0.16952421054344152,0.04258138455615064,0.07980382447940688,0.03507318230223634,0.1130372817168014,0.02979899318601384,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gpc3,1.954068,0.7203502035140984
Gpha2_Aire-stage,0.9795,0.020500000000000018,3.8669142735730304,3.7281297e-05,3.334948e-06,0.0,0.25,3.336349,3.450913,1.8405675,-4.0962095,9.560951,0.41659988578411267,0.020051624706946967,0.06431931097817654,0.012738432203135634,0.258184223729146,0.012763693839790929,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gpha2,3.336349,1.1256606948375696
Gpx2_Aire-stage,0.9902,0.009800000000000031,4.615731816061722,5.8504214e-05,3.1557038e-06,0.0,0.25,4.2308793,4.360591,1.7489319,-2.5432777,9.902458,0.5266435626602572,0.01499525377571332,0.08963085529532609,0.012087105021614513,0.33516100226381973,0.011675063095786229,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gpx2,4.2308793,1.5835653173923483
Gpx3_Aire-stage,0.9685,0.03149999999999997,3.4461504565746512,0.00021589483,4.401646e-05,0.0,0.25,2.4559102,2.6074913,1.5231221,-4.678156,8.655502,2.4973362054196904,0.08587962510750333,0.36876517943584086,0.04302893404771005,1.7247116977192536,0.07742988463529601,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gpx3,2.4559102,4.515637159347531
Gpx6_Aire-stage,0.9786,0.021399999999999975,3.879288206019874,3.044173e-05,5.6131685e-06,0.0,0.25,2.5551937,2.5915818,1.231802,-3.4262419,7.3888993,0.41824020180400034,0.05405946386047458,0.11256806686849276,0.03818872359869467,0.26596161910821237,0.03497212532254633,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gpx6,2.5551937,0.5771386206150053
Grb14_Aire-stage,0.9647,0.0353,3.328554633153824,3.0406945e-05,5.9797194e-06,0.0,0.25,2.3063242,2.333937,1.4686034,-4.1813297,7.23742,0.2576818029027339,0.025585463801714073,0.08816175658109252,0.02002247515250443,0.18167031829987254,0.018685684198620846,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Grb14,2.3063242,0.9043840134143823
Grifin_Aire-stage,0.9621,0.03789999999999999,3.2509947428085466,2.5022313e-05,3.740187e-06,0.0,0.25,2.491888,2.6870012,2.3605783,-6.5406885,11.419917,0.4144189472479298,0.004752761785687862,0.0667523301968349,0.0028851905957845906,0.26975759733452115,0.003762350604541953,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Grifin,2.491888,0.7213665872812263
Gsdma_Aire-stage,0.9699,0.030100000000000016,3.481124593701,7.286074e-05,1.4529045e-05,0.0,0.25,2.58355,2.6843457,1.4691877,-4.205072,8.346643,0.5014221301660221,0.05410099620717368,0.14152780843107726,0.03688606923565242,0.3248768784214665,0.04804325258797933,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gsdma,2.58355,1.7645275259017934
Gsdma2_Aire-stage,0.9755,0.024499999999999966,3.6971016491933932,3.0550716e-05,3.3804101e-06,0.0,0.25,2.9086442,3.077575,1.4561555,-2.8919916,7.208523,0.44873523383897107,0.03317492332282757,0.09184438128815653,0.03168421972334215,0.30656683400450513,0.02670093863724659,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gsdma2,2.9086442,0.9108615517616256
Gsn_Aire-stage,0.9546,0.045399999999999996,3.0528882872133143,0.00010634406,3.0379244e-05,0.0,0.25,2.0481102,2.1359746,1.585371,-4.721812,7.6707764,1.31269737079751,0.28074647317310364,0.3343719515838577,0.13549535860643303,0.8586564092779434,0.21913348396039378,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gsn,2.0481102,3.0978491187095614
Gss_Aire-stage,0.9538,0.04619999999999996,3.0275581422798528,4.758341e-05,1.2138484e-05,0.0,0.25,1.8614452,1.922528,1.1220508,-2.6563725,5.3557277,0.38785179321559493,0.1179027949269621,0.18046071594206445,0.10031357690875337,0.2669334935042381,0.09395617276662707,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gss,1.8614452,1.2066866254806516
Gsta1_Aire-stage,0.9614,0.03859999999999997,3.2164799887613844,6.9597634e-05,1.4899846e-05,0.0,0.25,2.5749238,2.6665204,2.00986,-5.801443,8.752783,0.469981335570522,0.06129759049321504,0.09057201784339997,0.014671263015583705,0.3292983661644405,0.04283791381789137,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gsta1,2.5749238,2.701968398094176
Gstk1_Aire-stage,0.95,0.04999999999999999,2.9901645664071985,2.2835184e-05,4.277643e-06,0.0,0.25,2.067531,2.1457505,1.4608016,-3.646388,7.340286,0.1390618628074853,0.041383714736153356,0.06395368261986482,0.03801486458070701,0.0962438195108969,0.029349518550873303,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gstk1,2.067531,0.7124916929006574
Gstm1_Aire-stage,0.9594,0.04059999999999997,3.193777720349798,0.0001656844,5.0410177e-05,0.0,0.25,1.7410921,1.8022246,1.282202,-4.398684,7.0867453,2.7058672142004765,0.3908727591952988,0.44186015206770934,0.16326230891851848,1.8703035119152454,0.323955666707531,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gstm1,1.7410921,3.0844816040992726
Gstm2_Aire-stage,0.9741,0.02589999999999998,3.6294278644639832,6.589817e-05,1.2666185e-05,0.0,0.25,2.2794561,2.400491,1.1880267,-3.1619163,5.848224,0.42165123209154803,0.025803431710131268,0.12324823052047262,0.01791217046967083,0.2899805684207852,0.020783539134670775,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gstm2,2.2794561,1.3846136915683744
Gstm3_Aire-stage,0.9874,0.0126,4.367587873251404,3.4474957e-05,2.2608383e-06,0.0,0.25,3.883503,3.9612703,1.6997035,-3.7199697,9.911251,0.5931873912399694,9.002520705797624e-05,0.08864776000214604,9.002520705797624e-05,0.3963802027219879,6.145484815207608e-05,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gstm3,3.883503,0.7925467801094053
Gstm5_Aire-stage,0.9686999999999999,0.03130000000000005,3.435533230180461,3.7412225e-05,5.848549e-06,0.0,0.25,2.4583392,2.4790595,1.3735516,-2.9548717,7.4753685,0.42162188885421137,0.039208150430774955,0.15700873876471166,0.03354456120844969,0.2726049090156739,0.028472663451626547,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gstm5,2.4583392,1.1549711990356437
Gstt1_Aire-stage,0.9423,0.057699999999999974,2.7972870542300186,5.1868526e-05,2.2081884e-05,0.0,0.25,1.770787,1.9409413,1.8679445,-5.949463,7.6692567,0.5927329100095237,0.17940054825774127,0.21036820533370887,0.08779388173156652,0.4170695154409618,0.16650337628559234,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gstt1,1.770787,1.4857042849063864
Gtf2ird1_Aire-stage,0.9519,0.048099999999999976,3.0476237443683987,3.6926158e-05,1.2296876e-05,0.0,0.25,1.6131972,1.6401145,0.9144028,-1.8323989,4.727786,0.39599255630827185,0.11175346952764043,0.24421732434416538,0.09436468353813149,0.2778847035213404,0.08904482481715173,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Gtf2ird1,1.6131972,0.7214253634214398
Guca2b_Aire-stage,0.9439,0.05610000000000004,2.8270190510282003,4.1122243e-05,1.3526647e-05,0.0,0.25,1.7834439,1.8879917,1.7089872,-5.96711,9.39439,0.373203900926773,0.06400892207101196,0.05647822659157757,0.01941164200901497,0.3028664346533364,0.05959725562915928,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Guca2b,1.7834439,2.089991012811658
H2-Q2_Aire-stage,0.9402,0.059799999999999964,2.7556441292339193,5.306896e-05,1.905127e-05,0.0,0.25,1.6503462,1.7824969,1.4701016,-4.6422644,6.2485423,0.31748152901315135,0.16024429172504895,0.1381440392699675,0.12112512819266442,0.2193798868610789,0.13890354365951868,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,H2-Q2,1.6503462,1.2822777581214897
Hal_Aire-stage,0.9306000000000001,0.06939999999999996,2.59794522698889,0.00030093262,0.0008143089,0.0,0.25,-1.4532397,-1.4728284,1.2095244,-6.2629814,4.0852666,4.48560360733944,10.476586408739562,0.7634084310384175,0.9118568619973622,3.097010961704761,8.111261050556934,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hal,1.4532397,16.19692371368408
Hamp2_Aire-stage,0.9658,0.03420000000000001,3.3413460283370586,7.728001e-05,1.4353441e-05,0.0,0.25,2.6821153,2.821351,1.7362123,-4.0080633,7.687507,1.1007216790064822,0.11654441799876536,0.10495097887780813,0.049624501438787987,0.74336392084943,0.10723952913724996,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hamp2,2.6821153,1.9907766771316524
Haus4_Aire-stage,0.9593,0.040700000000000014,3.166676089242966,2.5533362e-05,5.6441995e-06,0.0,0.25,2.1331086,2.2021172,1.2926531,-2.8387756,6.2226095,0.10922322833909817,0.02398616080678579,0.06318349527152602,0.021657888215534996,0.07773402149148205,0.018601682852238045,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Haus4,2.1331086,0.6540975564718241
Hck_Aire-stage,0.9552,0.04479999999999995,3.0607076846827734,5.6733898e-05,1.319006e-05,0.0,0.25,2.005716,2.100668,1.224988,-3.4817,6.518623,0.1704719583725019,0.01202261451660117,0.06289272606325404,0.011038528635091725,0.11507507271847661,0.01320327099585999,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hck,2.005716,1.2397927951812737
Hepacam2_Aire-stage,0.9377,0.06230000000000002,2.717612614414585,5.4484677e-05,1.5682921e-05,0.0,0.25,1.7960014,1.8358991,1.4328578,-4.2110424,6.5604334,0.20055584613645894,0.03082703823452451,0.07751243722314582,0.02560299968143148,0.14118621191799063,0.029206495488707122,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hepacam2,1.7960014,1.5086094963550554
Hmgb3_Aire-stage,0.9507,0.04930000000000001,2.9607721997250467,5.139316e-05,1.8642775e-05,0.0,0.25,1.4981017,1.5383832,0.8812779,-2.5461593,4.40226,0.39792015521120255,0.1578298395143982,0.208269050176838,0.12199853806139663,0.2670416729254197,0.11814788908773809,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hmgb3,1.4981017,1.072072659730911
Hopx_Aire-stage,0.9535,0.046499999999999986,3.0457831387744934,9.969954e-05,2.3059261e-05,0.0,0.25,2.0521946,2.0981255,1.4643904,-3.7401605,7.3203573,1.4466061059693707,0.14393038594163893,0.3803353244446982,0.08288764254247463,0.9669106804416646,0.10984175277758097,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hopx,2.0521946,2.6826217722892745
Hrk_Aire-stage,0.9355,0.0645,2.682725282648806,2.5628768e-05,9.8798655e-06,0.0,0.25,1.6450284,1.7553957,2.116192,-5.7534485,8.36511,0.2226611817732203,0.09663465702049712,0.07986251095408235,0.06189861738817816,0.17154670243711934,0.07732150307910877,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hrk,1.6450284,0.9532416135072701
Hrnr_Aire-stage,0.9722999999999999,0.027700000000000002,3.642285558549406,9.119633e-05,1.3597613e-05,0.0,0.25,2.991107,3.030794,1.7731011,-4.081546,9.635168,0.4813095683454849,0.04457536021235024,0.05716096528210801,0.011230961841464267,0.30186189846234224,0.030447024946769645,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hrnr,2.991107,2.2611141109466537
Hs3st1_Aire-stage,0.958,0.04199999999999998,3.127359022082404,1.8282713e-05,4.098375e-06,0.0,0.25,2.2255697,2.3502588,2.0713673,-5.91744,8.637743,0.14954587224419302,0.012126829942114677,0.06225550328542562,0.01063612634262925,0.10729726840423326,0.010181546336238268,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hs3st1,2.2255697,0.6230773812532417
Hsd17b6_Aire-stage,0.9721,0.027900000000000036,3.5536700594620747,2.9060307e-05,5.9513745e-06,0.0,0.25,2.7647023,2.866862,1.808563,-4.459198,8.859037,0.13815871088863615,0.022445156920742573,0.0646753519421106,0.013169984050040632,0.09272715151275013,0.016785579219980255,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hsd17b6,2.7647023,1.1253346502780903
Hydin_Aire-stage,0.9623999999999999,0.03760000000000002,3.2590278579291305,2.939346e-05,6.2291942e-06,0.0,0.25,2.234691,2.3471692,1.4137683,-3.3564315,6.6777654,0.14297264813226412,0.02148402919754734,0.06781028464005472,0.018508813394704785,0.1021809113499626,0.021101739811270177,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Hydin,2.234691,0.7951800960302344
Iapp_Aire-stage,0.9536,0.0464,3.0663887211716157,0.00010849363,2.413652e-05,0.0,0.25,2.4443724,2.5304806,2.1448731,-7.195102,10.065878,2.24580674969995,0.13100494281072772,0.20280171748001757,0.027355010962232106,1.4327552078727674,0.08550905516428126,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Iapp,2.4443724,3.8368935751914934
Idi2_Aire-stage,0.9758,0.0242,3.697450984269656,4.1893643e-05,5.4934185e-06,0.0,0.25,3.0973036,3.2502694,2.062388,-5.956446,9.6532,0.6870965002233684,0.027204110102558732,0.09654753086342047,0.011894671815241974,0.46827885905815625,0.025192208728420186,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Idi2,3.0973036,1.1098842489719387
Ifi27l2b_Aire-stage,0.9741,0.02589999999999998,3.627635728306031,5.249848e-05,6.002864e-06,0.0,0.25,3.1451974,3.2856984,1.9507909,-5.8858285,9.683829,0.4887951928223548,0.014262669326992935,0.06114244553512611,0.0062875742756028094,0.3151665990782896,0.009384995597528718,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ifi27l2b,3.1451974,1.6656370019912705
Ifit2_Aire-stage,0.9736,0.02639999999999998,3.615031446047213,4.2449323e-05,3.6004903e-06,0.0,0.25,3.2164993,3.2936156,1.994418,-4.506821,9.778523,0.39397494242479236,0.016972193478590924,0.06992769458318981,0.012468356581961704,0.289754411337667,0.016581040321648643,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ifit2,3.2164993,1.8204085147380815
Ifit3_Aire-stage,0.9398,0.060199999999999976,2.755576340744874,5.941274e-05,1.1370437e-05,0.0,0.25,2.1438458,2.1982048,2.181903,-6.3441024,9.033873,0.5392545694344769,0.026902308383211865,0.09359766392967532,0.012930865409508167,0.36812753882884375,0.022513401316344377,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ifit3,2.1438458,3.082657594680777
Ifitm1_Aire-stage,0.9702999999999999,0.029700000000000004,3.5094564004516577,6.188087e-05,1.20435325e-05,0.0,0.25,2.5761328,2.6875274,1.5715665,-4.1336193,8.44306,1.1009154121625682,0.08356631185223955,0.18318000119890804,0.02701167689618614,0.7659709638134162,0.06158479645645746,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ifitm1,2.5761328,2.050014321804046
Igfbp2_Aire-stage,0.982,0.018000000000000016,4.015271254180114,7.230291e-05,7.1104596e-06,0.0,0.25,3.5087118,3.5257893,1.852541,-3.6599255,10.130152,0.4768185035549387,0.01645680782075623,0.06309246344612196,0.010033292021466996,0.3055486673343536,0.009305389770384368,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Igfbp2,3.5087118,1.9614117622375473
Igfbp3_Aire-stage,0.9729000000000001,0.027099999999999957,3.580917316814558,4.613862e-05,4.414009e-06,0.0,0.25,3.1420565,3.2947338,1.7829478,-3.6229506,8.756602,0.46086139930054715,0.009224872584144153,0.05946852521373341,0.005646822460139333,0.3300048210684233,0.006405085518846009,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Igfbp3,3.1420565,1.3571265125274645
Igfbp5_Aire-stage,0.9579,0.042100000000000026,3.127408556848611,0.00013901762,3.7776786e-05,0.0,0.25,2.2161303,2.2816398,1.6651921,-4.963879,8.347304,1.2069883582884815,0.1920089995980593,0.17480439536516246,0.04807730615661647,0.7965074876832161,0.12180576053854336,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Igfbp5,2.2161303,4.391616992950439
Igfbp6_Aire-stage,0.9839,0.016100000000000003,4.121281904560042,0.00015169023,1.7243665e-05,0.0,0.25,3.273313,3.4518063,1.5991681,-4.7792473,9.913941,2.8032737852843823,0.16050456109769667,0.21347379479431527,0.09447793609463925,1.894752981721387,0.129794545889023,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Igfbp6,3.273313,3.608924500942222
Il17b_Aire-stage,0.9738,0.0262,3.622955722179961,2.941642e-05,2.461367e-06,0.0,0.25,3.397233,3.4591272,2.530435,-5.6019793,11.500379,0.5192822353620107,0.0028851905957845906,0.07568879860167355,0.0024747894809948757,0.3521920022007186,0.002143485256736833,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Il17b,3.397233,1.0468279385566708
Il17re_Aire-stage,0.9379,0.06209999999999999,2.7177569340884773,4.487151e-05,1.7829068e-05,0.0,0.25,1.3283617,1.3872197,1.0528035,-3.3977385,5.2000966,0.48070919408847546,0.15863310586426005,0.24177922090121556,0.12138693580037563,0.34134330383606726,0.13855609550227949,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Il17re,1.3283617,0.8430480074882507
Il36a_Aire-stage,0.9449000000000001,0.05509999999999998,2.855103124681155,5.0494622e-05,1.1695232e-05,0.0,0.25,2.162152,2.2067053,2.0368314,-5.719244,9.606786,0.2947173747506188,0.04071458248377891,0.0620183363275378,0.008957373506700629,0.19283809174736039,0.026640793057709333,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Il36a,2.162152,1.85179999232292
Il36rn_Aire-stage,0.9644,0.035599999999999965,3.3188490360581273,5.771919e-05,1.2841468e-05,0.0,0.25,2.38609,2.3858402,1.4971627,-3.5697489,7.9334645,0.20358057222024373,0.01712309433826435,0.05135584640761777,0.006028074020486523,0.14319321618467284,0.012729717996198597,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Il36rn,2.38609,1.3440818166732786
Ins2_Aire-stage,0.9943,0.005699999999999983,5.162957965869088,5.978282e-05,2.237155e-06,0.0,0.25,4.7164245,4.860071,1.7373292,-3.4597101,10.266745,1.4116571966129567,0.0006637099737777069,0.0817260002097604,0.0006637099737777069,0.9059883414978221,0.0005610753923454434,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ins2,4.7164245,1.6929908561706537
Iqgap3_Aire-stage,0.9410000000000001,0.059,2.77087276345318,2.5460347e-05,6.353593e-06,0.0,0.25,1.8920525,1.9542382,1.5163798,-4.0968814,7.1595483,0.08709421474349513,0.025783050095547433,0.05386672688970681,0.023404477217738834,0.06099188279148164,0.02008338332551276,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Iqgap3,1.8920525,0.770717902779579
Irag1_Aire-stage,0.9609,0.039100000000000024,3.2021428668191447,2.950062e-05,4.8277384e-06,0.0,0.25,2.4141147,2.5325787,1.8076847,-4.690071,8.883544,0.1270482281768872,0.0039195767638518465,0.05209368840522789,0.0035259424112480684,0.08631034082943048,0.00334936191568081,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Irag1,2.4141147,0.762286038398742
Itgal_Aire-stage,0.9412,0.05879999999999996,2.8164950204010113,3.154648e-05,1.0460642e-05,0.0,0.25,1.6949162,1.7738388,1.1392212,-3.4679646,5.5099955,0.29252776882254905,0.08615846866853583,0.14534397876285604,0.06866908210591119,0.21521215829154797,0.0795576907878306,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Itgal,1.6949162,0.6810876482725139
Itgam_Aire-stage,0.9494,0.05059999999999998,2.9336341111888715,2.7950759e-05,5.6642384e-06,0.0,0.25,2.0222926,2.0952537,1.4708567,-2.972416,7.174613,0.18445802992216082,0.03679166005866511,0.09372162216001298,0.033996494669938496,0.13970971418993944,0.03222379838465701,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Itgam,2.0222926,0.87586581468582
Iyd_Aire-stage,0.9667,0.033299999999999996,3.483305128439732,3.3052795e-05,6.600103e-06,0.0,0.25,2.420959,2.4619281,1.3282659,-3.8483,6.8687024,0.3022520983077863,0.013339459098098945,0.08078691977258694,0.006804767359636437,0.21369535700796075,0.009818841549138146,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Iyd,2.420959,0.8953927505016321
Jakmip1_Aire-stage,0.9301,0.06989999999999996,2.5899397927857155,1.8026925e-05,4.366554e-06,0.0,0.25,1.7142174,1.7135394,1.395232,-4.2062793,6.586825,0.13997818528830785,0.04892468139690799,0.06691463800468297,0.046449891915913116,0.09340148241202975,0.042064592782471495,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Jakmip1,1.7142174,0.6162197130918499
Khdc1a_Aire-stage,0.9688,0.031200000000000006,3.4356603120263784,3.128993e-05,6.157999e-06,0.0,0.25,2.5972223,2.706287,1.6578648,-4.6598554,8.422602,0.43137197840918867,0.02130913187089224,0.0728482182795972,0.0048974712492329976,0.2993392078342183,0.024296601186154513,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Khdc1a,2.5972223,1.0508534848690028
Khdc3_Aire-stage,0.9902,0.009799999999999975,4.616357144541395,2.8595212e-05,1.4122064e-06,0.0,0.25,4.062398,4.229274,1.7214596,-4.158863,10.199936,0.4595609515692295,0.006821534121822373,0.060947211322344645,0.006180782306358897,0.2875554851875857,0.0056534941488890714,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Khdc3,4.062398,0.8212481880187983
Kif15_Aire-stage,0.9562,0.04379999999999995,3.084374475110695,3.989364e-05,6.7299798e-06,0.0,0.25,2.2871046,2.4283934,1.4562473,-3.2463784,6.594859,0.14469358542305444,0.03493647166101843,0.061157117153794974,0.031140453628596434,0.10171721536401307,0.030476226830679513,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Kif15,2.2871046,1.042246652841568
Kif20b_Aire-stage,0.9399,0.06009999999999999,2.7623641718311616,6.230754e-05,1.4507335e-05,0.0,0.25,1.8527766,1.9229283,1.4652281,-4.0219517,6.3666577,0.2677878365792798,0.0811603968461872,0.09085978493828104,0.06597451729030021,0.18958287930547818,0.06529619661787112,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Kif20b,1.8527766,1.9110704994201648
Klhl21_Aire-stage,0.9336,0.06640000000000001,2.6474295857862957,1.9108054e-05,6.2776353e-06,0.0,0.25,1.4922493,1.5071006,1.1319528,-3.000278,5.5252976,0.2263240506373238,0.07158599879986878,0.15086283159916075,0.06520839931720795,0.16400322425937824,0.05580955088407656,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Klhl21,1.4922493,0.5617778575420377
