gene_celltype,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,cell_type,gene,abs_lfc,expression_0.99
Wfdc17_TA MEC,0.9354,0.06459999999999999,2.6728360110273277,7.1641116e-05,3.3011194e-05,0.0,0.25,1.3044119,1.405837,1.1657343,-4.867534,5.111871,2.635053907069934,0.6838678367776116,0.3312820023534654,0.19867958102479066,0.976974408896472,0.28653152205580285,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,TA MEC,Wfdc17,1.3044119,2.057912691831588
Wfdc18_TA MEC,0.9331,0.06689999999999996,2.635314381770338,0.0012704195,0.0006362713,0.0,0.25,1.3809482,1.4287558,2.2641685,-5.047664,7.5358577,43.13241420983998,16.22515873336839,0.8347485926915386,0.7154224127472002,22.483217235456195,8.35684340079052,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,TA MEC,Wfdc18,1.3809482,51.37712118148802
"Adamtsl1_Lung, basal",0.938,0.062,2.7212996403062224,1.4539732e-05,3.8830964e-05,0.0,0.25,-1.6807175,-1.7450435,1.4001312,-5.8873444,3.4471922,0.015202200416294973,0.3973973381329037,0.015202200416294973,0.20938758111116362,0.014632148822135722,0.260443340209266,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Adamtsl1,1.6807175,1.0740913248062136
"Adtrp_Lung, basal",0.9427,0.05730000000000002,2.802102337009745,1.6110851e-05,4.5382396e-05,0.0,0.25,-1.5315163,-1.5612965,0.951706,-4.710336,2.2348223,0.10801367826345526,0.6786032302372944,0.0926628010704728,0.3575593236394631,0.11840792100650169,0.426372354138984,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Adtrp,1.5315163,1.0083156722784037
"Akap6_Lung, basal",0.9485,0.05149999999999999,2.9806034782755466,1.0778365e-05,3.6317477e-05,0.0,0.25,-1.8386283,-1.8501484,1.2366102,-6.6291814,2.5228767,0.0644513826940232,0.5010443802396627,0.06021409455842997,0.29298536446738954,0.07052300724980765,0.37113949912827293,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Akap6,1.8386283,0.9057804790139207
"Ang_Lung, basal",0.9506,0.0494,2.958525970515608,8.181727e-05,2.2223481e-05,0.0,0.25,1.8600969,1.8843181,1.235465,-2.6186752,5.5396447,0.6623550401427298,0.14147681523232133,0.250074338388344,0.08928148534078527,0.6388931506789448,0.10668229925595163,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Ang,1.8600969,1.9128646862506868
"Anxa1_Lung, basal",0.961,0.039000000000000035,3.20969140907431,0.002163912,0.0091871265,0.0,0.25,-2.1554022,-2.1708667,1.3378208,-6.8187294,2.146718,31.073111804936097,210.56048169374304,0.931013975617009,0.9979633401222068,28.563179439297407,133.52450760425165,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Anxa1,2.1554022,230.3128730773926
"Anxa2_Lung, basal",0.9435,0.056499999999999995,2.8395469393532036,0.00035943766,0.0010011016,0.0,0.25,-1.7869313,-1.8223052,1.380721,-5.6449037,3.196168,3.9714540588760032,16.344955714488698,0.5274680344930124,0.9368919622981162,3.645589634807059,10.254406129800572,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Anxa2,1.7869313,24.246158609390257
"Arg1_Lung, basal",0.9383,0.06169999999999998,2.7237787012888317,5.9746868e-05,0.00023135771,0.0,0.25,-2.058248,-2.0413783,1.8740376,-7.8218966,4.3148108,0.16633214391911985,3.599637663998484,0.0669417187035385,0.5627291242362519,0.1453875021050429,2.739762022235123,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Arg1,2.058248,6.98278683900833
"Aspg_Lung, basal",0.9353,0.06469999999999998,2.673308815708668,2.9748582e-05,1.04166675e-05,0.0,0.25,1.5931282,1.6978838,1.9755868,-6.5958033,7.271045,0.27988403211418383,0.10583526737081418,0.15053523639607497,0.04579642874058637,0.4327249682264772,0.07662808745262986,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Aspg,1.5931282,1.161130905151368
"Atp13a4_Lung, basal",0.9337,0.06630000000000003,2.6450568297878863,2.3163851e-05,6.4763863e-06,0.0,0.25,1.8017879,1.8121526,1.7777807,-4.3509045,7.338262,0.14629794826048176,0.044785203429166864,0.09032114183764497,0.02210012788329465,0.1841022510119002,0.031522855630564686,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Atp13a4,1.8017879,0.8330125775933257
"Atp1a2_Lung, basal",0.9396,0.06040000000000001,2.7471144853018563,0.00023668518,5.8843354e-05,0.0,0.25,1.7948675,1.9129348,1.6955208,-4.780016,6.1081433,0.6435845970859353,0.11225548240420592,0.14455099613440386,0.03649410315919102,0.8729033137460325,0.09241653099047759,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Atp1a2,1.7948675,7.044000124931328
"Bbox1_Lung, basal",0.9559,0.04410000000000003,3.101994597600317,0.00011258456,3.6862493e-05,0.0,0.25,1.5592496,1.5913908,0.8504665,-2.1175637,4.5324283,0.9280776092774312,0.08273101880358072,0.4156630984240264,0.04274854355136645,0.8949825690385153,0.06438528976175802,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Bbox1,1.5592496,2.166601086854935
"Bpifb1_Lung, basal",0.9381999999999999,0.06180000000000002,2.7302579713913264,0.00014348682,4.1035433e-05,0.0,0.25,1.5716178,1.6178899,2.4542694,-6.705692,9.500792,2.309805233422539,0.3342040449012458,0.13971900089206069,0.0343129825226164,1.7740162497556704,0.15166682617303578,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Bpifb1,1.5716178,5.910859849452972
"Car12_Lung, basal",0.958,0.04199999999999998,3.12727978708328,8.569883e-05,2.0124233e-05,0.0,0.25,1.9605813,1.9922421,1.2231166,-2.9990578,5.8464866,0.710489146595302,0.12810827452280582,0.28062741599762153,0.06935537346658453,0.8812518970370798,0.11089779749987774,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Car12,1.9605813,1.8988909661769875
"Car8_Lung, basal",0.9557,0.044300000000000006,3.0721944337181863,0.00016335529,3.1615604e-05,0.0,0.25,2.3005319,2.411909,2.7673988,-7.087864,10.180218,1.646409455842997,0.27680812769383795,0.2009738328873032,0.02907687206934116,1.6638131800662337,0.19586170941961129,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Car8,2.3005319,8.232398531436928
"Cdo1_Lung, basal",0.9407000000000001,0.059299999999999964,2.800212183890444,0.00026262202,0.00085353944,0.0,0.25,-1.6051784,-1.6597147,1.1376119,-5.343036,2.6926894,2.5086232530478734,14.42434755837635,0.4278174249182283,0.8385828636385209,2.4661621134816842,9.414866364966555,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Cdo1,1.6051784,21.09959910392761
"Chil4_Lung, basal",0.9561,0.043899999999999995,3.0813856981236283,0.00026114105,5.77546e-05,0.0,0.25,2.25243,2.1930814,1.4640505,-3.0279393,8.80862,1.0786500148676779,0.4413157770094255,0.07775795420755277,0.04464074267039264,1.2328588179576916,0.31109115711760776,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Chil4,2.25243,6.240256505012507
"Ckmt1_Lung, basal",0.9401,0.05989999999999995,2.7585009380591137,0.00023028217,9.024985e-05,0.0,0.25,1.3648701,1.3786981,0.76880324,-1.5165076,3.919415,2.452386262265832,0.9675650073414495,0.7043190603627716,0.4544096054563524,2.3353242066248963,0.6580387305966233,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Ckmt1,1.3648701,3.9500331950187713
"Clca3a1_Lung, basal",0.9532,0.04680000000000001,3.0680158569298417,4.9314116e-05,1.2593866e-05,0.0,0.25,2.097021,2.1821988,1.6735016,-4.6285887,7.46664,0.34678858162355036,0.12096575569554299,0.2124962830805829,0.08258655804480645,0.3242205250947065,0.10336765787326435,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Clca3a1,2.097021,1.273915256261824
"Clca3a2_Lung, basal",0.9635,0.03650000000000003,3.3590248763503476,0.0003174786,6.8214504e-05,0.0,0.25,2.2078338,2.2060275,1.3191068,-3.2705717,6.3890405,3.8938819506393103,0.4533699616350114,0.4641688968183171,0.14496518732534447,3.44294577207042,0.3439161242299762,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Clca3a2,2.2078338,8.185891475677494
"Cldn8_Lung, basal",0.966,0.033999999999999975,3.3710381453627347,3.972962e-06,1.9301951e-05,0.0,0.25,-2.4674854,-2.4279358,1.5399041,-8.473442,3.5043354,0.03917633065715135,0.29268933832236055,0.0325973832887303,0.18742480935916248,0.03514792708759078,0.18958766776439856,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Cldn8,2.4674854,0.6280702379345899
"Cryab_Lung, basal",0.9336,0.06639999999999996,2.64363981817592,0.0001784834,0.00060212763,0.0,0.25,-1.6789036,-1.7132549,1.389868,-6.0396657,2.8414116,1.726583407671721,9.513299862643876,0.40514421647338716,0.766605882631557,1.4942682581739937,6.044604482484507,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Cryab,1.6789036,22.405485258102445
"Dnajc24_Lung, basal",0.9769,0.02310000000000001,3.7472650658904962,3.4787838e-05,0.00016453367,0.0,0.25,-2.1942787,-2.2388105,1.0401008,-5.500813,1.6530867,0.39960600654177836,2.5941481551650627,0.2741971454058879,0.6350092360157256,0.33873690126608647,1.6190311636837862,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Dnajc24,2.1942787,4.106409633159638
"Dpp4_Lung, basal",0.9571000000000001,0.042899999999999994,3.1508070270817576,2.3441275e-05,9.049723e-05,0.0,0.25,-1.9358718,-1.9532473,1.1045899,-6.0458384,2.0167966,0.19249925661611655,1.3145881684270369,0.1319878085043117,0.5175034339032812,0.20392361285425092,0.9116956472602995,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Dpp4,1.9358718,2.659966394901274
"Dusp7_Lung, basal",0.9381999999999999,0.06180000000000002,2.7355014517565017,6.459408e-05,2.0048985e-05,0.0,0.25,1.6682242,1.6926715,1.3414323,-3.623642,6.3708057,0.6332887303003273,0.2643702931842939,0.371097234611954,0.19296405058494762,0.6513496557393339,0.1906680467304004,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Dusp7,1.6682242,1.462374235391617
"Emp1_Lung, basal",0.9438,0.05620000000000003,2.829242929561441,1.2917661e-05,3.7881473e-05,0.0,0.25,-2.0315895,-2.0918958,2.2098913,-9.833183,5.5948114,0.157114183764496,0.35301709847013674,0.062109723461195365,0.15150854923506835,0.2028766210607532,0.3065666384017842,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Emp1,2.0315895,2.2338818299770384
"Fabp9_Lung, basal",0.9410000000000001,0.059,2.7698693073665837,0.00023939434,4.0530816e-05,0.0,0.25,1.9936213,1.9406619,2.5487785,-5.621785,10.687929,2.628047873922094,0.2862122862691233,0.14206066012488852,0.023407379339743285,2.377554686187045,0.09518047599647184,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Fabp9,1.9936213,9.625017354488378
"Flt1_Lung, basal",0.9666,0.033399999999999985,3.3903658394516087,2.3869918e-05,5.1832008e-06,0.0,0.25,2.453349,2.5302176,1.6085597,-3.7555175,7.271598,0.1742120130835564,0.031987401127267556,0.09675141242937854,0.024136787761095062,0.1880017777030013,0.022011883543800688,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Flt1,2.453349,0.6659617373347282
"Fmo3_Lung, basal",0.9319,0.0681,2.6164895087333746,0.00010841557,3.068692e-05,0.0,0.25,1.4666419,1.5595434,2.0026567,-5.6005607,7.503037,1.0697294082664288,0.2621394401553545,0.1639904846862921,0.06019750864396342,1.102646678911494,0.1823055639892221,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Fmo3,1.4666419,3.654507070779798
"Galnt7_Lung, basal",0.9487,0.05130000000000001,3.0137233636409646,9.855977e-05,3.3232456e-05,0.0,0.25,1.519186,1.5580409,0.95408803,-1.8201518,5.0019946,0.8155664585191795,0.22404916402216635,0.3861507582515614,0.12068393880547522,0.8630441715962331,0.15397645526450393,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Galnt7,1.519186,1.8138906985521333
"Gm94_Lung, basal",0.9398,0.06020000000000003,2.7480825235869357,0.0007896372,0.00018698946,0.0,0.25,1.9253541,1.9862752,2.2567947,-6.202842,8.710606,16.756876300921796,2.408300573106617,0.4692982456140353,0.13711457395917198,13.190291412109481,1.3511787886107545,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Gm94,1.9253541,27.17698834419251
"Golm1_Lung, basal",0.9320999999999999,0.06790000000000002,2.619413642773176,2.5854351e-05,6.773387e-06,0.0,0.25,1.7515861,1.7496493,1.905256,-4.781523,7.7169833,0.3179081177520072,0.08796002462937524,0.16633214391911993,0.05873869180125987,0.2895516661556521,0.06126883315540306,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Golm1,1.7515861,0.916777060329914
"Got1_Lung, basal",0.9351,0.06489999999999996,2.6800058404552107,8.251869e-05,3.159502e-05,0.0,0.25,1.2603375,1.3504744,0.9359492,-2.3707776,4.16737,0.8380538209931612,0.2743665040496375,0.3943279809693728,0.20995831951877975,0.7452544415352016,0.16329708812868382,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Got1,1.2603375,1.6251731395721438
"Gp2_Lung, basal",0.9371,0.06290000000000001,2.7029689967487514,0.00046983955,0.0010171726,0.0,0.25,-1.4234107,-1.4864461,2.584772,-9.657395,8.173784,4.527170680939638,19.743873442902483,0.1748067201903064,0.39913797186567423,3.432915767771891,12.670324792790115,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Gp2,1.4234107,57.367071094512944
"Gprin3_Lung, basal",0.9453,0.05469999999999997,2.849840019345538,3.6614707e-05,9.345757e-06,0.0,0.25,2.1115146,2.131202,1.871599,-4.455837,7.9898,0.27230151650312234,0.05248425140908444,0.1686738031519478,0.03663856391796524,0.3123751632494231,0.04303033510239744,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Gprin3,2.1115146,1.1737525314092645
"Gsta13_Lung, basal",0.938,0.062,2.717242611852215,2.0036103e-05,6.650394e-06,0.0,0.25,1.8824656,1.836463,2.3723629,-6.3042946,10.608427,0.17581028843294677,0.09232226590252449,0.11165625929229855,0.05670203192345946,0.13402438469307848,0.04392915240676206,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Gsta13,1.8824656,0.7467533016204853
"Gxylt2_Lung, basal",0.9305,0.0695,2.5948493501754175,5.1969597e-05,2.164135e-05,0.0,0.25,1.3477554,1.380121,0.9564351,-2.517663,4.6382804,0.42064377044305695,0.17955998673802853,0.2546089800773122,0.14582484725050898,0.5099378087627637,0.13792943980404532,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Gxylt2,1.3477554,0.9437838727235786
"Hamp_Lung, basal",0.9441999999999999,0.055800000000000016,2.8429088115517915,0.00012329141,2.35102e-05,0.0,0.25,2.2332792,2.2457628,2.108038,-5.010954,9.186878,0.5559768064228368,0.11854544593378488,0.0838908712459114,0.024866196182446836,0.3346184497916532,0.08547476492057984,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Hamp,2.2332792,5.106458122730256
"Htr1b_Lung, basal",0.9354,0.06459999999999999,2.672878946552073,3.5956178e-05,1.061392e-05,0.0,0.25,1.6149321,1.6302843,1.2929994,-3.4745111,6.3378778,0.3777876895628902,0.10961966560886653,0.20855634849836469,0.07560270923127924,0.35368684623458135,0.07468929362682222,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Htr1b,1.6149321,0.9338449594378471
"Igf1_Lung, basal",0.9327000000000001,0.06729999999999997,2.630270331086252,0.00020551056,4.9060924e-05,0.0,0.25,1.7437531,1.7956958,1.7837293,-4.017545,7.277635,1.4477772821885218,0.07343579784966608,0.2559099018733275,0.02588452612134704,1.553456691762456,0.043899660958986675,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Igf1,1.7437531,6.870403480529765
"Il18_Lung, basal",0.9628,0.03720000000000001,3.2538975906775907,2.2238657e-05,0.00013323597,0.0,0.25,-2.529699,-2.5264063,1.6288826,-8.364104,3.8312302,0.07366934284864704,2.0186401743001947,0.04326494201605709,0.5034125893998941,0.054932452000286874,1.4419697617641178,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Il18,2.529699,5.892343332767499
"Il36a_Lung, basal",0.9525,0.04749999999999999,2.998539283069468,9.603891e-05,2.0596926e-05,0.0,0.25,2.2672992,2.321616,2.37213,-6.470957,10.333494,0.8847754980672019,0.320956282858902,0.1376746952126078,0.055835267370814186,0.7602492552170058,0.16888163492799974,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Il36a,2.2672992,4.029423255920419
"Itgal_Lung, basal",0.9278,0.07219999999999999,2.553379832152903,1.7044316e-05,4.339449e-06,0.0,0.25,1.6823492,1.6751664,1.8578972,-5.0233436,8.110113,0.15477252453166815,0.006543361909723867,0.06679304192685102,0.006543361909723867,0.13067636789346254,0.003780355211891514,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Itgal,1.6823492,0.5746505966782569
"Krt10_Lung, basal",0.9628,0.03720000000000001,3.2577247753506406,0.00033062213,4.6687426e-05,0.0,0.25,2.6199174,2.6072378,1.7572945,-3.573997,7.975281,4.750892060660124,0.44931085113437175,0.3829170383586086,0.22828825841898343,3.762848510868145,0.2801714570768014,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Krt10,2.6199174,11.616800174713141
"Krt78_Lung, basal",0.9394,0.06059999999999999,2.741602995046579,0.00021041275,6.728973e-05,0.0,0.25,1.6746705,1.7885289,1.9455078,-5.432408,7.965756,1.9845376152245011,0.7908445033865393,0.4481118049360693,0.24661109269170642,2.4258938662139573,0.6063851201207568,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Krt78,1.6746705,5.999808323383341
"Lgals4_Lung, basal",0.9488000000000001,0.05119999999999997,2.930566254416317,0.0001953287,3.931306e-05,0.0,0.25,2.276104,2.3709593,2.1408806,-5.2497396,9.489073,1.571699375557537,0.4715412305214794,0.2223089503419568,0.10920049258750528,1.4646317444614099,0.25888713788011675,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Lgals4,2.276104,7.416082468032851
"Lifr_Lung, basal",0.969,0.031000000000000028,3.450663310293443,0.00012948582,0.000941401,0.0,0.25,-2.7126718,-2.7887714,1.6596259,-8.035948,3.4393754,0.631393101397562,13.50463932174489,0.2680642283675293,0.7343153507317791,0.6540267470849674,9.06936427592852,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Lifr,2.7126718,35.667377967834476
"Lrp1_Lung, basal",0.9493,0.05070000000000002,2.9748396769967744,4.1406245e-05,1.1213249e-05,0.0,0.25,2.160197,2.2235677,1.7130041,-4.569343,7.2312613,0.3732530478739221,0.08462321792260688,0.24494498959262576,0.07299531094586272,0.42599767396658517,0.0851035263409551,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Lrp1,2.160197,1.146589392423628
"Lypd6b_Lung, basal",0.9757,0.02429999999999999,3.7612257073461337,8.796185e-06,2.8135726e-05,0.0,0.25,-1.7126956,-1.7025926,0.76537246,-4.5909767,1.3106999,0.04326494201605709,0.4018756216549041,0.038878977103776385,0.28018756216549023,0.07552795351810077,0.2698104292936087,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Lypd6b,1.7126956,0.5703059864044191
"Lyz1_Lung, basal",0.9405,0.0595,2.7623646668409707,0.0005228461,9.5294105e-05,0.0,0.25,1.8789141,1.9453771,2.2036119,-6.5412264,9.098423,6.765053523639609,0.982567612371525,0.2701085340469822,0.14453180504902186,6.254325829421136,0.5367904710585172,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Lyz1,1.8789141,23.492463474273745
"Mcub_Lung, basal",0.9327,0.06730000000000003,2.6330265168131266,1.9002975e-05,5.030354e-05,0.0,0.25,-1.4259729,-1.4813948,1.0533128,-5.395796,3.2240329,0.135035682426405,0.5929403684933455,0.08110318168302112,0.24617060578790306,0.11563527718657152,0.34643617625235745,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Mcub,1.4259729,1.2687967056036
"Msl3_Lung, basal",0.9567,0.043300000000000005,3.114946394336709,2.3720986e-05,5.1239513e-05,0.0,0.25,-1.1149509,-1.1212006,0.5161089,-2.8510003,0.87137985,0.20885370205173964,0.7978425614550283,0.180939637228665,0.4635674702789735,0.1917609063687099,0.547699566652762,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Msl3,1.1149509,0.7686339300870895
"Mtmr7_Lung, basal",0.9485,0.05149999999999999,2.91361755766187,1.7707709e-05,4.3528007e-06,0.0,0.25,1.9914824,1.982017,1.4117639,-2.9674768,6.6523323,0.12979482604817127,0.01934116421162317,0.0882768361581921,0.018322834272722965,0.11874855394586549,0.013213100866046167,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Mtmr7,1.9914824,0.5212495779991151
"Muc5ac_Lung, basal",0.9477,0.05230000000000001,2.9018042358188145,4.4568194e-05,1.1159049e-05,0.0,0.25,1.8685436,2.0835464,2.3148909,-7.284329,8.773052,0.8927668748141541,0.11239283853549945,0.06460005947071068,0.021955667124520437,0.9246557109536464,0.07276119976225073,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Muc5ac,1.8685436,1.4045050460100192
"Myo15b_Lung, basal",0.9411,0.05890000000000001,2.7713818926021476,5.7474404e-05,1.3635927e-05,0.0,0.25,1.9293623,1.9048924,2.0671506,-5.001279,8.890564,0.34359203092476953,0.058449770283711455,0.15127862027951244,0.04332638658646332,0.4334288316891213,0.06859601516503239,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Myo15b,1.9293623,2.4426528012752566
"Nos2_Lung, basal",0.9400999999999999,0.05990000000000001,2.755425049944532,0.00012097106,2.6419795e-05,0.0,0.25,1.9511193,1.9315495,1.5265131,-3.0078468,7.2304573,0.6570026761819805,0.06136740396911855,0.18328129646149283,0.023262918580969072,0.6023899203442193,0.0497360894240906,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Nos2,1.9511193,3.9016172659397146
"Orm3_Lung, basal",0.9438,0.05620000000000003,2.823527706253169,7.2593475e-06,2.696374e-05,0.0,0.25,-2.0909133,-2.1436803,2.2735796,-9.182315,5.5020256,0.056125483199524234,0.44642874058636817,0.030255724055902468,0.15879552882110548,0.08677336024862096,0.2647608990723779,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Orm3,2.0909133,1.2263110995292656
"Osr2_Lung, basal",0.9493,0.05069999999999997,2.93447771439436,6.421073e-05,1.6673632e-05,0.0,0.25,1.8808303,1.8799868,1.2548267,-2.3575907,7.2233377,0.3849985132322332,0.038964145313314075,0.15287689562890283,0.025299578458769477,0.411253556767479,0.04032847496385725,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Osr2,1.8808303,1.582352834343912
"Pax6_Lung, basal",0.9708,0.029200000000000004,3.593025061841459,8.567599e-06,3.3538287e-05,0.0,0.25,-2.0307958,-2.0783415,0.98168385,-5.2783484,2.173675,0.0875334522747547,0.33717851560649814,0.049397859054415696,0.16648036754606152,0.08924280146197913,0.20576976391151044,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Pax6,2.0307958,0.6811794891953464
"Pcsk5_Lung, basal",0.9501,0.0499,2.9535660162125668,2.1284197e-05,4.8220427e-06,0.0,0.25,2.150053,2.1414833,1.543855,-3.5475802,7.4700375,0.15362027951234017,0.041441292094917814,0.10990930716622065,0.03387960024629376,0.22286303364573312,0.0383856957719164,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Pcsk5,2.150053,0.6356749159097673
"Pinx1_Lung, basal",0.9843,0.015699999999999992,4.166833141315122,3.0788746e-05,0.00010157518,0.0,0.25,-1.6755831,-1.6608105,0.70253015,-4.193275,1.1370072,0.2898082069580732,1.440846871595701,0.20387303003270899,0.5330673045043326,0.2510205900427549,0.941059829026536,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Pinx1,1.6755831,2.1825949001312255
"Plscr2_Lung, basal",0.9513,0.048699999999999966,2.9730783905988183,2.424469e-05,7.064496e-05,0.0,0.25,-1.6623156,-1.6911919,1.0292621,-4.762592,2.2485118,0.12072554267023491,0.883469900061574,0.09690008920606602,0.4048216738502333,0.1438494485370298,0.6344897785431027,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Plscr2,1.6623156,1.4065577358007428
"Prss32_Lung, basal",0.9356,0.06440000000000001,2.6804127485723823,1.7182741e-05,4.2211623e-06,0.0,0.25,1.8617777,1.8551121,2.2892818,-6.410013,8.602793,0.13079839429081178,0.0559939373845498,0.0732233125185846,0.02021503339174916,0.0942978514979187,0.025206230056880913,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Prss32,1.8617777,0.7595455408096325
"Rd3_Lung, basal",0.9295,0.07050000000000001,2.5790349664568915,4.223063e-05,1.3272676e-05,0.0,0.25,1.5260599,1.5519176,1.3347352,-2.8978157,6.0328093,0.1271558132619685,0.04405579500781509,0.06270443056794528,0.029372898214370294,0.1335365211036132,0.03415782751172572,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Rd3,1.5260599,0.94869109928608
"Reg3g_Lung, basal",0.9435,0.056499999999999995,2.819116957222163,0.007553084,0.0021588907,0.0,0.25,1.7106872,1.7200551,2.869289,-7.90765,10.535455,161.50438596491222,61.50682281059068,0.6267097829319063,0.4260479325534019,132.45891929992132,30.800525794455737,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Reg3g,1.7106872,408.8538748168944
"Rhoh_Lung, basal",0.9383,0.06169999999999998,2.7223626889500343,1.5375404e-05,5.2635343e-05,0.0,0.25,-1.8310459,-1.8532124,1.7312747,-7.8368816,4.9757385,0.012860541183467142,0.29894377871453603,0.012860541183467142,0.07459148391985976,0.010911976367631472,0.23303941656912938,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Rhoh,1.8310459,1.644817342162132
"Rnase4_Lung, basal",0.9393,0.06070000000000003,2.745294788341994,0.00013688796,4.8859765e-05,0.0,0.25,1.5636873,1.5822923,1.1988215,-3.4517655,5.734719,1.031259292298543,0.3281580069151707,0.3894959857270296,0.15253398380144928,1.1193073322259406,0.25164586140934375,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,"Lung, basal",Rnase4,1.5636873,2.7270367479324342
