,external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,gene
23,St6galnac1,0.9742,0.025800000000000045,3.631241752112877,5.1425726e-05,8.571951e-06,0.0,0.25,4.125682,4.3397584,2.5169265,-4.719245,10.198388,0.6579804560260588,0.08395677472984228,0.1867535287730728,0.035494596841230415,0.40672136413550836,0.05399502788539498,True,"Lung, basal vs Rest","Lung, basal",Rest,St6galnac1
24,Pir,0.974,0.026000000000000023,3.623314391272682,0.00023267062,3.211694e-05,0.0,0.25,3.7690926,3.8858957,2.146457,-3.4410238,9.708923,4.387622149837123,0.3244389027431393,0.5787187839305105,0.1048212801330029,2.761056484091521,0.22498412830002582,True,"Lung, basal vs Rest","Lung, basal",Rest,Pir
25,Serpinb2,0.974,0.026000000000000023,3.623314391272682,0.0010497611,0.00016123833,0.0,0.25,4.4050694,4.721651,2.6011915,-4.07209,10.315391,19.4560260586318,2.433915211970093,0.8382193268186756,0.21263507896923747,12.40083171932709,1.567850721895605,True,"Lung, basal vs Rest","Lung, basal",Rest,Serpinb2
26,Cyp2a5,0.974,0.026000000000000023,3.623314391272682,0.0013705369,0.00020724168,0.0,0.25,4.5831704,5.0086946,2.7965994,-4.593334,10.624022,27.078175895765302,3.328179551122198,0.7513572204125952,0.212385702410634,16.684971354249384,2.0668844800613657,True,"Lung, basal vs Rest","Lung, basal",Rest,Cyp2a5
27,Aqp4,0.974,0.026000000000000023,3.623314391272682,0.00015350738,2.7452448e-05,0.0,0.25,2.887236,2.9990773,1.8670837,-4.417308,9.082361,1.6547231270358311,0.20199501246882762,0.19435396308360484,0.057107231920199154,1.0781506415764572,0.16742437136736743,True,"Lung, basal vs Rest","Lung, basal",Rest,Aqp4
28,Cyp2d12,0.9732,0.026800000000000046,3.592187360533676,6.324087e-05,1.45172835e-05,0.0,0.25,3.3347461,3.5914507,2.1086023,-4.15804,8.669437,0.5244299674267102,0.12485453034081488,0.12703583061889254,0.025768911055694253,0.41344125606213844,0.08901278269956885,True,"Lung, basal vs Rest","Lung, basal",Rest,Cyp2d12
29,Gsto1,0.9726,0.02739999999999998,3.569429529893944,0.0004690663,0.000113464346,0.0,0.25,3.518109,3.8095064,2.8500466,-7.6640425,10.782789,9.02171552660144,2.738154613466347,0.5472312703583063,0.17805486284289038,5.9124738968036805,2.133673232684463,True,"Lung, basal vs Rest","Lung, basal",Rest,Gsto1
30,Upk3a,0.9724,0.027599999999999958,3.561951117683924,0.0006076533,5.321608e-05,0.0,0.25,4.137745,4.2110653,3.2841537,-7.720685,13.822048,15.127035830618874,1.0179551122194472,0.17915309446254077,0.06799667497921848,8.211161979592468,0.6057290753876637,True,"Lung, basal vs Rest","Lung, basal",Rest,Upk3a
31,Anxa1,0.9724,0.027599999999999958,3.561951117683924,0.00913294,0.0018690794,0.0,0.25,3.1622348,3.2799237,1.9338552,-3.4365015,9.231646,209.0466883821933,34.73748960930887,0.9978284473398483,0.8750623441395741,133.8538625062358,24.194001040942734,True,"Lung, basal vs Rest","Lung, basal",Rest,Anxa1
32,Cdo1,0.9718,0.028200000000000003,3.539827699708052,0.0008618025,0.00016726351,0.0,0.25,3.3058949,3.413062,2.110121,-4.2061586,10.031014,14.319218241042218,2.416126350789722,0.8371335504885996,0.3161263507896753,9.441301367963515,1.5626891084380305,True,"Lung, basal vs Rest","Lung, basal",Rest,Cdo1
33,Orm1,0.9718,0.028200000000000003,3.539827699708052,0.0006769957,0.00013420332,0.0,0.25,3.7343059,4.0000114,2.7046974,-7.4264755,11.455788,14.105320304017264,2.0571072319202326,0.6710097719869709,0.18104738154613195,7.553047718040753,1.1970545420059928,True,"Lung, basal vs Rest","Lung, basal",Rest,Orm1
34,Ly6g6c,0.9716,0.02839999999999998,3.532554710140545,0.0006650234,0.00018867741,0.0,0.25,3.6101954,3.8779159,2.9298036,-8.747345,12.368315,12.775244299674169,3.024688279301742,0.6438653637350708,0.1871155444721496,8.118953066627403,1.9944511454931597,True,"Lung, basal vs Rest","Lung, basal",Rest,Ly6g6c
35,Ikzf3,0.9704,0.02959999999999996,3.4899336687670752,3.5207762e-05,7.956456e-06,0.0,0.25,2.6853988,2.8980112,1.5824565,-3.5562105,6.6278667,0.4864277958740501,0.0676641729010807,0.2877307274701412,0.042643391521197,0.3410560353533107,0.04962408766624156,True,"Lung, basal vs Rest","Lung, basal",Rest,Ikzf3
36,Pon3,0.9704,0.02959999999999996,3.4899336687670752,9.355006e-05,2.1640784e-05,0.0,0.25,2.5377355,2.7680688,1.4033765,-2.8913279,6.5402536,1.4549402823018462,0.23740648379052212,0.5591748099891424,0.13474646716542202,0.9409076106966138,0.1727115348298186,True,"Lung, basal vs Rest","Lung, basal",Rest,Pon3
37,Bace2,0.9704,0.02959999999999996,3.4899336687670752,0.00024051004,6.155879e-05,0.0,0.25,2.5761187,2.687622,1.5813361,-2.9332867,7.758733,3.6275787187839317,0.6004156275976568,0.7709011943539633,0.2258520365752211,2.315724358677647,0.46511355269940813,True,"Lung, basal vs Rest","Lung, basal",Rest,Bace2
38,Klk1b16,0.9702,0.02980000000000005,3.4829935170364954,0.00019292801,2.9911036e-05,0.0,0.25,3.5578165,3.813108,2.530179,-6.4197645,11.319958,4.372421281216068,0.5203657522859501,0.12703583061889254,0.0357439733998339,2.638124481617054,0.29052394837238726,True,"Lung, basal vs Rest","Lung, basal",Rest,Klk1b16
39,Scgb1a1,0.9702,0.02980000000000005,3.4829935170364954,0.0012615704,0.000269857,0.0,0.25,3.829907,4.0153546,2.8451364,-6.171092,11.068314,45.03474484256242,6.761263507896826,0.49945711183496216,0.1834580216126321,28.08165982616091,4.626170184824635,True,"Lung, basal vs Rest","Lung, basal",Rest,Scgb1a1
40,Fut9,0.9696,0.030399999999999983,3.4624406882690915,8.352015e-05,1.8225319e-05,0.0,0.25,3.8208406,3.8006945,2.9716578,-5.2980623,11.863053,0.9522258414766561,0.09301745635910255,0.2660152008686211,0.03250207813798859,0.7946128094110738,0.08279595243447618,True,"Lung, basal vs Rest","Lung, basal",Rest,Fut9
41,Serpinb7,0.9692,0.03080000000000005,3.4489559846053557,0.00027522029,6.6237335e-05,0.0,0.25,3.4053957,3.6310434,2.3038404,-4.369649,8.893508,4.0032573289902285,0.7453865336658276,0.6178067318132466,0.1320033250207839,2.516663989520358,0.4783251647739166,True,"Lung, basal vs Rest","Lung, basal",Rest,Serpinb7
42,Serpinb3c,0.9692,0.03080000000000005,3.4489559846053557,6.544658e-05,9.671021e-06,0.0,0.25,3.7786121,3.9452748,3.1247127,-7.459051,12.571796,2.4353963083604784,0.17556109725685776,0.12160694896851253,0.015960099750623416,1.3638208514546704,0.10132369432136104,True,"Lung, basal vs Rest","Lung, basal",Rest,Serpinb3c
43,Cysrt1,0.9688,0.031200000000000006,3.4356397872327245,6.293136e-05,3.655219e-05,0.0,0.25,3.2389507,3.5849495,3.1048636,-8.962229,10.499913,1.0770901194353966,0.47714048212801,0.29424538545059725,0.07115544472152956,0.6452627663463077,0.31529733299702706,True,"Lung, basal vs Rest","Lung, basal",Rest,Cysrt1
44,Tmem125,0.9686,0.031399999999999983,3.429043528907814,1.7093489e-05,4.872794e-06,0.0,0.25,2.535073,2.7041183,1.6872481,-4.2058554,6.879019,0.24864277958740508,0.04655029093931837,0.1889250814332248,0.037572734829592794,0.1660239052073772,0.03230664909652114,True,"Lung, basal vs Rest","Lung, basal",Rest,Tmem125
45,Wfdc2,0.9686,0.031399999999999983,3.429043528907814,0.0017440098,0.000383794,0.0,0.25,2.5473921,2.6364317,2.0499341,-6.634736,8.6836815,53.36373507057542,6.184621778885982,0.7350705754614552,0.44006650041559725,31.002197753828476,4.464948874983611,True,"Lung, basal vs Rest","Lung, basal",Rest,Wfdc2
46,Gabrp,0.9684,0.03159999999999996,3.4224877983417037,0.0002873796,4.3801494e-05,0.0,0.25,4.0476594,4.094505,2.564251,-4.5552483,10.181342,4.2214983713355005,0.4300083125519491,0.6178067318132466,0.10257689110557135,3.063170252456096,0.29332855182863027,True,"Lung, basal vs Rest","Lung, basal",Rest,Gabrp
47,Pof1b,0.968,0.03200000000000003,3.409495882307477,9.6138974e-05,3.5575125e-05,0.0,0.25,2.5680485,2.805461,1.9261392,-5.951911,7.585535,1.2812160694896855,0.3262676641728978,0.5005428881650381,0.11014131338321104,0.9233461598879094,0.25080733318053744,True,"Lung, basal vs Rest","Lung, basal",Rest,Pof1b
48,Gne,0.968,0.03200000000000003,3.409495882307477,9.672401e-05,2.4197108e-05,0.0,0.25,2.4023564,2.544464,1.4831257,-3.097952,6.4607267,1.3289902280130297,0.2840399002493727,0.5287730727470142,0.1637572734829584,0.9562142006410911,0.22377440362799722,True,"Lung, basal vs Rest","Lung, basal",Rest,Gne
49,Tspan8,0.968,0.03200000000000003,3.409495882307477,0.000353973,9.4174975e-05,0.0,0.25,3.4282246,3.645998,2.5999045,-4.3475065,9.350324,5.104234527687268,1.0747298420615037,0.6601520086862108,0.15519534497090612,3.3437074148141908,0.6990124342795044,True,"Lung, basal vs Rest","Lung, basal",Rest,Tspan8
50,Krt23,0.9676,0.032399999999999984,3.3966600576305104,0.0003350524,0.00012316044,0.0,0.25,3.0469918,3.4398198,2.27988,-5.2626905,9.0899935,5.806731813246434,1.7170407315045908,0.7187839305103151,0.16824605153782077,3.993957139347365,1.1737785385263682,True,"Lung, basal vs Rest","Lung, basal",Rest,Krt23
51,Aqp5,0.9676,0.032399999999999984,3.3966600576305104,0.00017698646,4.0417563e-05,0.0,0.25,3.0188916,3.1233063,2.1822782,-6.1066666,11.075702,2.4571118349619985,0.3379052369077284,0.3724212812160696,0.08561928512053292,1.3309953725237795,0.24557242783687513,True,"Lung, basal vs Rest","Lung, basal",Rest,Aqp5
52,Cxcl3,0.9676,0.032399999999999984,3.3966600576305104,0.0004223455,8.408796e-05,0.0,0.25,3.6918523,3.9526534,2.57803,-4.87481,10.866053,10.124864277958677,1.349293433083967,0.44733984799131393,0.09617622610141469,5.995914733982486,0.8739817498756406,True,"Lung, basal vs Rest","Lung, basal",Rest,Cxcl3
53,Vtcn1,0.9668,0.03320000000000001,3.371441482045512,1.4135794e-05,4.1266103e-06,0.0,0.25,4.402795,4.457817,3.9079838,-6.2547636,15.746496,0.20304017372421287,0.025436408977556165,0.11292073832790449,0.017040731504571898,0.13120499066755031,0.016757043056001078,True,"Lung, basal vs Rest","Lung, basal",Rest,Vtcn1
54,Spink12,0.9668,0.03320000000000001,3.371441482045512,0.00022383497,7.0979724e-05,0.0,0.25,3.1899254,3.355782,3.1933656,-11.31073,13.483989,6.206297502714434,1.1098088113050706,0.21715526601520094,0.052119700748129445,3.2974882624170547,0.7620926591823954,True,"Lung, basal vs Rest","Lung, basal",Rest,Spink12
55,Ankub1,0.9666,0.033399999999999985,3.3652285703727176,1.9301648e-05,4.313081e-06,0.0,0.25,2.5944347,2.790979,1.5074016,-5.5691395,6.5807457,0.1400651465798046,0.036076475477971805,0.10423452768729645,0.0290108063175397,0.1020447450136643,0.028626292105914428,True,"Lung, basal vs Rest","Lung, basal",Rest,Ankub1
56,Mapk11,0.9664,0.03359999999999996,3.359051472940072,4.768281e-05,1.3122265e-05,0.0,0.25,2.3026896,2.4413614,1.4909365,-3.3947496,7.043874,0.6243213897937027,0.1236076475477987,0.3756786102062976,0.08844555278470599,0.4866578901955467,0.10395783433431785,True,"Lung, basal vs Rest","Lung, basal",Rest,Mapk11
57,Acsl1,0.9664,0.03359999999999996,3.359051472940072,0.00017087313,5.2538795e-05,0.0,0.25,2.1686764,2.3555408,1.4529334,-3.4714956,6.453641,2.386536373507058,0.5676641729010645,0.6644951140065148,0.22477140482127275,1.908806040779582,0.4417995547320383,True,"Lung, basal vs Rest","Lung, basal",Rest,Acsl1
58,Calml3,0.966,0.03400000000000003,3.3468030258307184,0.00029782293,0.0001029181,0.0,0.25,2.3161964,2.4525847,1.7034765,-4.239977,7.5347977,3.8273615635179166,0.9224438902743002,0.5222584147665582,0.15777223607647525,2.5520305968260364,0.7326838392363622,True,"Lung, basal vs Rest","Lung, basal",Rest,Calml3
59,Il18,0.9658,0.03420000000000001,3.3407308473273742,0.00013344035,5.5180783e-05,0.0,0.25,2.6731184,2.990161,2.304578,-6.4209995,8.9564905,2.0228013029315965,0.7886118038237602,0.5027144408251901,0.15569409808811305,1.4585653508369718,0.5282456753141194,True,"Lung, basal vs Rest","Lung, basal",Rest,Il18
60,Krt80,0.9658,0.03420000000000001,3.3407308473273742,7.79843e-05,3.305587e-05,0.0,0.25,2.1210582,2.3709779,1.7363602,-4.772648,7.256153,1.2008686210640611,0.37755610972568143,0.49619978284473415,0.12252701579385185,0.8681085620070437,0.2768894738506131,True,"Lung, basal vs Rest","Lung, basal",Rest,Krt80
61,Hebp2,0.9656,0.034399999999999986,3.3346928250625925,0.00023421567,8.320064e-05,0.0,0.25,2.6360517,2.935896,2.060067,-5.325077,7.9687424,3.5689467969598274,1.127597672485447,0.7535287730727472,0.2536990856192747,2.222217216652123,0.7219293905036696,True,"Lung, basal vs Rest","Lung, basal",Rest,Hebp2
62,Slco1a5,0.9656,0.034399999999999986,3.3346928250625925,0.00013719397,3.7478123e-05,0.0,0.25,2.3195806,2.4519176,1.4116277,-3.903489,6.23248,1.841476655808904,0.4152119700748053,0.6210640608034746,0.16824605153782077,1.3223315630639794,0.2788904175561409,True,"Lung, basal vs Rest","Lung, basal",Rest,Slco1a5
63,Csta1,0.9654,0.034599999999999964,3.3286885625038165,0.00011494353,5.1002848e-05,0.0,0.25,2.8175743,3.0594754,2.6211455,-8.586036,9.459461,1.7090119435396314,0.5369077306733139,0.3507057546145495,0.06841230257689099,1.107207574555188,0.3861351899338453,True,"Lung, basal vs Rest","Lung, basal",Rest,Csta1
64,Por,0.9654,0.034599999999999964,3.3286885625038165,0.00023550147,5.9290534e-05,0.0,0.25,2.3515465,2.5046973,1.3066607,-2.2179556,5.8733263,3.7741585233441923,0.6576059850373808,0.8013029315960915,0.29476309226931185,2.6637042723389692,0.5477497549124171,True,"Lung, basal vs Rest","Lung, basal",Rest,Por
65,Upk1b,0.9654,0.034599999999999964,3.3286885625038165,7.5266566e-05,2.5952104e-05,0.0,0.25,3.2034352,3.4567342,3.0947576,-9.4975,11.247323,1.0912052117263846,0.16841230257689127,0.20412595005428888,0.03075644222776417,0.7100326920668739,0.11655136010678635,True,"Lung, basal vs Rest","Lung, basal",Rest,Upk1b
66,Gm94,0.9654,0.034599999999999964,3.3286885625038165,0.00018663169,4.3779262e-05,0.0,0.25,3.4663067,3.631712,2.7378361,-6.2161913,11.608743,2.36156351791531,0.40315876974230996,0.13572204125950058,0.026433915211970242,1.350173653097779,0.286529996871508,True,"Lung, basal vs Rest","Lung, basal",Rest,Gm94
67,Ldhd,0.9652,0.03480000000000005,3.322717669974713,2.5086576e-05,6.945219e-06,0.0,0.25,2.3433242,2.4863915,1.4621453,-3.4691143,6.7842226,0.1856677524429968,0.06275976724854514,0.13680781758957658,0.04879467996674964,0.12437451974346893,0.04994298645815177,True,"Lung, basal vs Rest","Lung, basal",Rest,Ldhd
68,Serpina3j,0.965,0.03500000000000003,3.316779764498021,0.00011907355,3.315313e-05,0.0,0.25,2.760833,2.9571738,1.941892,-4.972001,8.947076,0.688382193268187,0.25228595178719815,0.13137893593919656,0.05669160432252668,0.47120417530723097,0.18198361381771555,True,"Lung, basal vs Rest","Lung, basal",Rest,Serpina3j
69,Scel,0.965,0.03500000000000003,3.316779764498021,5.158211e-05,1.8053903e-05,0.0,0.25,2.8213975,3.051228,2.3268118,-5.2055426,9.128019,0.5819761129207385,0.16284289276808006,0.31704668838219335,0.06957605985037402,0.4297574197957165,0.1154021966932382,True,"Lung, basal vs Rest","Lung, basal",Rest,Scel
70,Ephx3,0.9648,0.03520000000000001,3.310874469642843,4.4094653e-05,1.4231402e-05,0.0,0.25,2.5509338,2.7664623,1.9559475,-4.199197,8.387998,0.5472312703583063,0.1300083125519543,0.2855591748099892,0.0648379052369074,0.3424119851113428,0.08563067285218433,True,"Lung, basal vs Rest","Lung, basal",Rest,Ephx3
71,Pdzk1,0.9648,0.03520000000000001,3.310874469642843,2.7751472e-05,5.930605e-06,0.0,0.25,4.116927,4.3680506,2.9428446,-4.7788534,10.551977,0.3756786102062976,0.042643391521197095,0.17806731813246476,0.023192019950124796,0.2416215416700335,0.027675346178940075,True,"Lung, basal vs Rest","Lung, basal",Rest,Pdzk1
72,Cttnbp2,0.9646,0.03539999999999999,3.305001415376299,0.00023418925,5.7465182e-05,0.0,0.25,2.517338,2.6371431,1.423869,-3.6048765,7.712447,3.1074918566775254,0.5365752285951645,0.7763300760043433,0.2222776392352381,2.2673090348774667,0.4436770370123052,True,"Lung, basal vs Rest","Lung, basal",Rest,Cttnbp2
73,Lypd3,0.9644,0.035599999999999965,3.2991602379193363,0.000105822786,3.3932803e-05,0.0,0.25,2.513456,2.7473512,1.8283459,-4.6373005,7.5659866,1.2877307274701415,0.27738985868661564,0.4191096634093378,0.07714048212801371,0.8931332405771717,0.20430741419890483,True,"Lung, basal vs Rest","Lung, basal",Rest,Lypd3
74,Pglyrp4,0.9642,0.035800000000000054,3.293350579606588,3.8894388e-05,1.2830852e-05,0.0,0.25,2.8476572,3.1100283,2.1479883,-5.3459187,8.038869,0.4799131378935941,0.10274314214463888,0.24538545059717706,0.04721529509559423,0.33108196871942663,0.07870941001747855,True,"Lung, basal vs Rest","Lung, basal",Rest,Pglyrp4
75,Ttc36,0.9642,0.035800000000000054,3.293350579606588,0.0007089575,0.00014202943,0.0,0.25,3.7878234,3.951395,2.6420693,-4.29891,10.024904,10.720955483170362,1.9083956774730122,0.8284473398479916,0.24039900249375654,6.700831834036483,1.2408767581787623,True,"Lung, basal vs Rest","Lung, basal",Rest,Ttc36
76,S100a9,0.9642,0.035800000000000054,3.293350579606588,0.00012672199,9.49358e-05,0.0,0.25,2.0034847,2.468974,3.019355,-7.8602934,9.335296,2.667752442996743,2.5089775561097376,0.10314875135722044,0.0926849542809656,1.4652917783399904,1.510699459794391,True,"Lung, basal vs Rest","Lung, basal",Rest,S100a9
77,Ly6g6e,0.964,0.03600000000000003,3.2875720887501396,9.330988e-05,2.2932103e-05,0.0,0.25,3.430136,3.6174035,2.4448447,-4.4820232,9.911322,1.4744842562432143,0.2747298420615108,0.5526601520086863,0.11579384871155718,0.8928431599198074,0.17935029844531128,True,"Lung, basal vs Rest","Lung, basal",Rest,Ly6g6e
78,Hp,0.9638,0.03620000000000001,3.2818244195070476,0.00030311637,7.1362e-05,0.0,0.25,4.0131893,4.3472285,3.1276884,-6.7396345,11.77356,5.973941368078164,1.0610141313383183,0.24972855591748108,0.0650041562759764,3.702106639810222,0.7455527189955492,True,"Lung, basal vs Rest","Lung, basal",Rest,Hp
79,Trpm6,0.9638,0.03620000000000001,3.2818244195070476,4.3918615e-05,9.941779e-06,0.0,0.25,2.8266845,2.8752995,2.10915,-4.8353605,10.567372,0.5407166123778503,0.07073981712385723,0.29424538545059725,0.04530340814630084,0.473610652099333,0.06127287761777426,True,"Lung, basal vs Rest","Lung, basal",Rest,Trpm6
80,Porcn,0.9634,0.036599999999999966,3.270420190944699,3.2855845e-05,9.481531e-06,0.0,0.25,2.3527722,2.391601,1.723917,-4.1277933,9.51595,0.3767643865363736,0.06832917705735658,0.2084690553745929,0.03649210307564436,0.2605113888348621,0.05837004670200962,True,"Lung, basal vs Rest","Lung, basal",Rest,Porcn
81,Psapl1,0.9634,0.036599999999999966,3.270420190944699,9.1900525e-05,4.18441e-05,0.0,0.25,2.4689515,2.4749064,2.2573574,-7.26035,11.730102,1.2128121606948972,0.31629260182875996,0.38436482084690565,0.06026600166250997,0.7861188167041313,0.23477439380544904,True,"Lung, basal vs Rest","Lung, basal",Rest,Psapl1
82,Cst6,0.9634,0.036599999999999966,3.270420190944699,0.0023753613,0.0008260097,0.0,0.25,2.904455,3.1947865,2.58415,-7.303332,10.602453,59.62540716612371,16.406899418120744,0.8697068403908798,0.512385702410602,32.87651898398093,11.092031475248875,True,"Lung, basal vs Rest","Lung, basal",Rest,Cst6
83,Sh3bgrl2,0.9632,0.036800000000000055,3.264762968022636,0.000105622195,2.7548334e-05,0.0,0.25,2.328308,2.3944592,1.2686858,-2.7546291,5.6406612,1.5960912052117269,0.3196176226101345,0.6796959826275789,0.18861180382377038,1.1285288350667335,0.24640102401641573,True,"Lung, basal vs Rest","Lung, basal",Rest,Sh3bgrl2
84,Gjb6,0.9628,0.03720000000000001,3.2535366861990203,9.865396e-05,2.6543268e-05,0.0,0.25,3.1188483,3.182682,2.2036374,-4.080077,8.091934,1.2442996742671013,0.19592684954280953,0.43322475570032587,0.0650041562759764,0.7750619547964396,0.14262287368595303,True,"Lung, basal vs Rest","Lung, basal",Rest,Gjb6
85,Ddx51,0.9628,0.03720000000000001,3.2535366861990203,5.0208062e-05,1.2428874e-05,0.0,0.25,2.015329,2.031423,1.1471785,-3.5441675,6.545189,0.5711183496199784,0.11230257689110726,0.24755700325732907,0.09052369077306854,0.36979196883705073,0.10156250660436703,True,"Lung, basal vs Rest","Lung, basal",Rest,Ddx51
86,St8sia6,0.9628,0.03720000000000001,3.2535366861990203,0.00010859878,2.2649348e-05,0.0,0.25,2.4973578,2.5530958,1.8067403,-3.924861,8.314022,1.6938110749185673,0.13250207813798875,0.38762214983713367,0.05527847049044026,1.1863095770335192,0.1002774188784334,True,"Lung, basal vs Rest","Lung, basal",Rest,St8sia6
87,Tspan7,0.9624,0.03759999999999997,3.2424258586979,5.903936e-05,1.6953192e-05,0.0,0.25,2.1066656,2.1655197,1.2080898,-2.0819387,5.9034576,0.7448425624321392,0.17182044887780532,0.40282301845819773,0.1244389027431454,0.5384486953955641,0.15231064529479804,True,"Lung, basal vs Rest","Lung, basal",Rest,Tspan7
88,Evpl,0.9624,0.03759999999999997,3.2424258586979,7.6818666e-05,2.3071017e-05,0.0,0.25,2.6840615,2.8732467,2.1454685,-4.8689594,8.543837,0.930510314875136,0.24264339152119666,0.3995656894679697,0.09817123857024274,0.7710402184554564,0.18451352223817383,True,"Lung, basal vs Rest","Lung, basal",Rest,Evpl
89,Defb1,0.9622,0.037799999999999945,3.236912972482433,0.00024754132,7.5222306e-05,0.0,0.25,2.477565,2.6084237,1.9069711,-5.252721,8.694297,4.201954397394132,0.9175394846217595,0.5917480998914225,0.20157938487115054,2.676983997727422,0.7163006406383967,True,"Lung, basal vs Rest","Lung, basal",Rest,Defb1
90,Slc9a4,0.962,0.038000000000000034,3.23142803817647,6.414621e-05,2.1348684e-05,0.0,0.25,3.0648384,3.3419733,2.3693173,-4.347987,9.32157,0.8675352877307277,0.19434746467165387,0.35722041259500553,0.08295926849542885,0.6137555492837642,0.13581447380611691,True,"Lung, basal vs Rest","Lung, basal",Rest,Slc9a4
91,Krt19,0.9618,0.03820000000000001,3.225970761848134,0.00076062424,0.00018968369,0.0,0.25,3.2881298,3.481555,2.499113,-5.5071964,10.126913,13.155266015200764,2.3965918536991153,0.5418023887079263,0.19110556940980503,8.836993163773712,1.765792706087188,True,"Lung, basal vs Rest","Lung, basal",Rest,Krt19
92,Arg1,0.9618,0.03820000000000001,3.225970761848134,0.00022731104,7.7567835e-05,0.0,0.25,3.828647,4.156599,3.3006942,-6.260998,11.571769,3.5711183496199794,1.047298420615118,0.5602605863192184,0.1709060681629244,2.7371335006371087,0.725567740880528,True,"Lung, basal vs Rest","Lung, basal",Rest,Arg1
93,Rab27b,0.9616,0.03839999999999999,3.2205408541699643,0.0001320301,4.099658e-05,0.0,0.25,2.2293901,2.2862058,1.7676952,-4.2634525,8.170974,2.2442996742671015,0.4044056525353193,0.6254071661237787,0.19010806317539117,1.5710791042545313,0.34221227774126833,True,"Lung, basal vs Rest","Lung, basal",Rest,Rab27b
94,Fam174b,0.9616,0.03839999999999999,3.2205408541699643,4.71547e-05,1.2261907e-05,0.0,0.25,3.1744647,3.2979798,2.3038616,-4.4843864,8.740351,0.463626492942454,0.06699916874480465,0.21498371335504893,0.038403990024937745,0.3174440770160819,0.05305210992154282,True,"Lung, basal vs Rest","Lung, basal",Rest,Fam174b
95,Septin5,0.9614,0.03859999999999997,3.2151380303232497,9.2158525e-06,2.5071838e-06,0.0,0.25,2.30817,2.4417162,1.6327016,-4.2410173,7.1963835,0.12269272529858853,0.02294264339152127,0.10423452768729645,0.020116375727348347,0.07738503530623021,0.01424074259619247,True,"Lung, basal vs Rest","Lung, basal",Rest,Septin5
96,Bglap3,0.9614,0.03859999999999997,3.2151380303232497,9.778628e-05,3.175777e-05,0.0,0.25,3.5073175,3.9763017,2.7002063,-5.0994883,9.874964,0.7730727470141153,0.36541978387364754,0.1161780673181325,0.04380714879467993,0.4943010824530858,0.2072913010603488,True,"Lung, basal vs Rest","Lung, basal",Rest,Bglap3
97,Foxq1,0.961,0.039000000000000035,3.204412516836249,0.00025603015,7.252964e-05,0.0,0.25,2.1153731,2.1927052,1.3134838,-3.2842894,6.7100496,3.8219326818675365,0.8058187863673884,0.7557003257328992,0.27705735660846587,3.014986192871108,0.6446396119360237,True,"Lung, basal vs Rest","Lung, basal",Rest,Foxq1
98,Sectm1b,0.961,0.039000000000000035,3.204412516836249,3.34693e-05,1.2163771e-05,0.0,0.25,2.4835145,2.7848973,1.9308993,-4.027833,8.845606,0.4212812160694898,0.12518703241895332,0.24647122692725307,0.06192851205319987,0.2865720100450215,0.08654226249136494,True,"Lung, basal vs Rest","Lung, basal",Rest,Sectm1b
99,Tom1,0.961,0.039000000000000035,3.204412516836249,5.407521e-05,1.7828832e-05,0.0,0.25,2.0645268,2.2417402,1.4726629,-4.047741,5.8519487,0.8208469055374595,0.21413133832086378,0.4191096634093378,0.12202826267664484,0.5510031367989169,0.16740475904783014,True,"Lung, basal vs Rest","Lung, basal",Rest,Tom1
100,Cdkn2a,0.961,0.039000000000000035,3.204412516836249,0.00080978154,0.00018923318,0.0,0.25,2.9654102,3.0366817,1.9835975,-3.3412638,7.86654,11.635179153094356,2.670656691604362,0.8925081433224759,0.40133000831252574,8.106546832290318,1.7800549061519055,True,"Lung, basal vs Rest","Lung, basal",Rest,Cdkn2a
101,Rnf144b,0.961,0.039000000000000035,3.204412516836249,5.0776995e-05,1.2679345e-05,0.0,0.25,2.574728,2.7099934,1.7178485,-3.9747467,7.1481323,0.6634093376764388,0.12684954280964383,0.38870792616720967,0.08312551953449786,0.5271820053582985,0.0994116916863905,True,"Lung, basal vs Rest","Lung, basal",Rest,Rnf144b
102,Fads2b,0.961,0.039000000000000035,3.204412516836249,0.00043422703,0.00012032958,0.0,0.25,2.898182,3.139215,1.9976355,-3.9600344,8.2858305,6.747014115092239,1.4302576891105738,0.8262757871878396,0.2598503740648268,4.27795534125339,1.005802727237459,True,"Lung, basal vs Rest","Lung, basal",Rest,Fads2b
103,Ccl6,0.961,0.039000000000000035,3.204412516836249,0.00028021907,0.00013842867,0.0,0.25,2.7555866,3.03643,2.8300166,-6.160655,11.3506,5.353963083604753,1.879301745635934,0.4408251900108579,0.1511221945137162,3.1386682349735797,1.1693760791031564,True,"Lung, basal vs Rest","Lung, basal",Rest,Ccl6
104,A2ml1,0.961,0.039000000000000035,3.204412516836249,7.2120485e-05,1.65042e-05,0.0,0.25,2.9219668,2.8888206,1.919039,-2.5899582,8.770103,0.47014115092291003,0.12435577722360805,0.10206297502714444,0.033416458852868036,0.32409604963898125,0.07625180476407512,True,"Lung, basal vs Rest","Lung, basal",Rest,A2ml1
